CATEGORY,INDEX,NORAD_CAT_ID_1,OBJECT_NAME_1,SHAPE_1,OBJECT_CLASS_1,NORAD_CAT_ID_2,OBJECT_NAME_2,SHAPE_2,OBJECT_CLASS_2,TCA,TCA_RANGE,TCA_RELATIVE_SPEED,DILUTION,RADIUS_1,RADIUS_2,HBR,PC_CELESTRAK,PC_SPACEMAP,ERROR(RATIO)
spacemap,23191,57416,STARLINK-30224 [+],,Unknown,14817,SL-8 DEB [-],Unknown,Unknown,2023-09-30 21:16:31.607,3.796468877997333,4.518,0.932,0.001,0.0003,0.002195569043040207,2.94e-07,3.6911446450394855e-07,1.2554913758637705
Celestrak,23217,57150,STARLINK-5780 [+],,Unknown,54413,CZ-6A DEB [-],Unknown,Unknown,2023-09-25 11:25:24.681,3.799,14.0,1.799,0.001,0.0003,0.0021949612127700603,1.522e-07,3.684095239617831e-07,0.0
spacemap,23217,57150,STARLINK-5780 [+],,Unknown,54413,CZ-6A DEB [-],Unknown,Unknown,2023-09-25 11:25:24.681,3.7990473234883666,14.0,1.799,0.001,0.0003,0.0021949612127700603,1.522e-07,3.684095239617831e-07,2.420561918277156
Celestrak,23232,57500,STARLINK-30164 [+],,Unknown,41339,CHUBUSAT-3 [-],Unknown,Unknown,2023-09-29 11:04:50.832,3.8,6.159,0.97,0.001,0.0015,0.0025,2.824e-07,4.775704020640081e-07,0.0
spacemap,23232,57500,STARLINK-30164 [+],,Unknown,41339,CHUBUSAT-3 [-],Unknown,Unknown,2023-09-29 11:04:50.832,3.800445881840737,6.159,0.97,0.001,0.0015,0.0025,2.824e-07,4.775704020640081e-07,1.691113321756403
Celestrak,23243,57168,OBJECT C [+],,Unknown,39311,PEGASUS DEB [-],Unknown,Unknown,2023-09-24 15:57:40.593,3.801,14.97,2.395,0.001,0.0003,0.0021943958457655444,1.143e-07,3.677546842481724e-07,0.0
spacemap,23243,57168,OBJECT C [+],,Unknown,39311,PEGASUS DEB [-],Unknown,Unknown,2023-09-24 15:57:40.593,3.8014487836644872,14.97,2.395,0.001,0.0003,0.0021943958457655444,1.143e-07,3.677546842481724e-07,3.2174513057582885
Celestrak,23285,57110,STARLINK-6134 [+],,Unknown,40036,FLOCK 1C-6 [-],Unknown,Unknown,2023-09-27 14:37:20.411,3.806,13.826,1.753,0.001,0.0015,0.0025,7.642e-08,4.761550729555722e-07,0.0
spacemap,23285,57110,STARLINK-6134 [+],,Unknown,40036,FLOCK 1C-6 [-],Unknown,Unknown,2023-09-27 14:37:20.411,3.8060899402223667,13.826,1.753,0.001,0.0015,0.0025,7.642e-08,4.761550729555722e-07,6.230765152519918
Celestrak,23321,56961,ICEYE-X26 [+],,Unknown,14807,SL-8 DEB [-],Unknown,Unknown,2023-09-26 11:04:59.762,3.809,14.904,2.35,0.001,0.0003,0.0021926630689500116,1.163e-07,3.657528018481803e-07,0.0
spacemap,23321,56961,ICEYE-X26 [+],,Unknown,14807,SL-8 DEB [-],Unknown,Unknown,2023-09-26 11:04:59.762,3.808827897405037,14.904,2.35,0.001,0.0003,0.0021926630689500116,1.163e-07,3.657528018481803e-07,3.144908012452109
Celestrak,23338,57357,STARLINK-5600 [+],,Unknown,19210,COSMOS 1953 [?],Unknown,Unknown,2023-09-24 20:38:02.277,3.811,10.975,1.228,0.001,0.0015,0.0025,2.224e-07,4.7488099895326946e-07,0.0
spacemap,23338,57357,STARLINK-5600 [+],,Unknown,19210,COSMOS 1953 [?],Unknown,Unknown,2023-09-24 20:38:02.277,3.811192266114503,10.975,1.228,0.001,0.0015,0.0025,2.224e-07,4.7488099895326946e-07,2.1352562902575065
Celestrak,23339,57416,STARLINK-30224 [+],,Unknown,41075,NOAA 16 DEB [-],Unknown,Unknown,2023-09-25 03:15:50.997,3.811,14.229,1.897,0.001,0.0003,0.0021922359291402455,1.439e-07,3.652605098702447e-07,0.0
spacemap,23339,57416,STARLINK-30224 [+],,Unknown,41075,NOAA 16 DEB [-],Unknown,Unknown,2023-09-25 03:15:50.997,3.810651296318256,14.229,1.897,0.001,0.0003,0.0021922359291402455,1.439e-07,3.652605098702447e-07,2.538294022725814
Celestrak,23347,57369,STARLINK-6168 [+],,Unknown,43430,CZ-4B DEB [-],Unknown,Unknown,2023-09-27 01:35:42.181,3.812,9.901,1.136,0.001,0.0003,0.0021918571421508494,2.404e-07,3.648243373600432e-07,0.0
spacemap,23347,57369,STARLINK-6168 [+],,Unknown,43430,CZ-4B DEB [-],Unknown,Unknown,2023-09-27 01:35:42.181,3.8122697451302363,9.901,1.136,0.001,0.0003,0.0021918571421508494,2.404e-07,3.648243373600432e-07,1.5175721188021762
Celestrak,23371,57630,HEAD-3E [+],,Unknown,14801,SL-8 DEB [-],Unknown,Unknown,2023-09-27 03:29:36.155,3.814,7.98,1.039,0.001,0.0003,0.002191530127988555,2.625e-07,3.644480768187098e-07,0.0
spacemap,23371,57630,HEAD-3E [+],,Unknown,14801,SL-8 DEB [-],Unknown,Unknown,2023-09-27 03:29:36.155,3.813668089569763,7.98,1.039,0.001,0.0003,0.002191530127988555,2.625e-07,3.644480768187098e-07,1.3883736259760375
Celestrak,23394,56882,STARLINK-6175 [+],,Unknown,43788,FLOCK 3S-3 [-],Unknown,Unknown,2023-09-26 05:51:05.879,3.817,9.552,1.119,0.001,0.0015,0.0025,1.194e-07,4.734861724516586e-07,0.0
spacemap,23394,56882,STARLINK-6175 [+],,Unknown,43788,FLOCK 3S-3 [-],Unknown,Unknown,2023-09-26 05:51:05.879,3.816801771085508,9.552,1.119,0.001,0.0015,0.0025,1.194e-07,4.734861724516586e-07,3.965545832928464
Celestrak,23407,56920,STARLINK-5960 [+],,Unknown,57217,KUZGTU 1 (RS47S) [+],Unknown,Unknown,2023-09-26 10:08:45.767,3.818,9.716,1.13,0.001,0.0015,0.0025,2.413e-07,4.7320108750785687e-07,0.0
spacemap,23407,56920,STARLINK-5960 [+],,Unknown,57217,KUZGTU 1 (RS47S) [+],Unknown,Unknown,2023-09-26 10:08:45.767,3.8179513347645053,9.716,1.13,0.001,0.0015,0.0025,2.413e-07,4.7320108750785687e-07,1.9610488500118393
Celestrak,23408,56941,OBJECT K [+],,Unknown,47938,OBJECT G [-],Unknown,Unknown,2023-09-28 08:52:26.164,3.818,14.177,1.892,0.001,0.0015,0.0025,1.441e-07,4.7317517690289295e-07,0.0
spacemap,23408,56941,OBJECT K [+],,Unknown,47938,OBJECT G [-],Unknown,Unknown,2023-09-28 08:52:26.164,3.81805586703808,14.177,1.892,0.001,0.0015,0.0025,1.441e-07,4.7317517690289295e-07,3.283658410151929
Celestrak,23449,57474,STARLINK-30110 [+],,Unknown,44593,CZ-4B DEB [-],Unknown,Unknown,2023-10-01 05:06:22.282,3.823,13.431,1.634,0.001,0.0003,0.002189422692945914,1.666e-07,3.620298390502497e-07,0.0
spacemap,23449,57474,STARLINK-30110 [+],,Unknown,44593,CZ-4B DEB [-],Unknown,Unknown,2023-10-01 05:06:22.282,3.8227043530209923,13.431,1.634,0.001,0.0003,0.002189422692945914,1.666e-07,3.620298390502497e-07,2.1730482536029396
Celestrak,23466,57052,STARLINK-5860 [+],,Unknown,31591,CBERS 1 DEB [-],Unknown,Unknown,2023-09-28 10:50:11.433,3.824,9.212,1.1,0.001,0.0003,0.002189092777505343,2.474e-07,3.616522955133304e-07,0.0
spacemap,23466,57052,STARLINK-5860 [+],,Unknown,31591,CBERS 1 DEB [-],Unknown,Unknown,2023-09-28 10:50:11.433,3.8241228429949397,9.212,1.1,0.001,0.0003,0.002189092777505343,2.474e-07,3.616522955133304e-07,1.4618120271355313
Celestrak,23467,57166,METEOR-M2 3 [+],,Unknown,42999,METEOR 1-16 DEB [-],Unknown,Unknown,2023-09-24 18:24:49.343,3.824,5.865,0.971,0.001,0.0003,0.0021891549434977253,2.802e-07,3.6172341483440224e-07,0.0
spacemap,23467,57166,METEOR-M2 3 [+],,Unknown,42999,METEOR 1-16 DEB [-],Unknown,Unknown,2023-09-24 18:24:49.343,3.823855476330372,5.865,0.971,0.001,0.0003,0.0021891549434977253,2.802e-07,3.6172341483440224e-07,1.2909472335274885
Celestrak,23478,56444,TROPICS-06 [+],,Unknown,40040,FLOCK 1C-8 [-],Unknown,Unknown,2023-09-29 20:58:59.163,3.825,9.731,1.132,0.001,0.0015,0.0025,1.178e-07,4.71493772856529e-07,0.0
spacemap,23478,56444,TROPICS-06 [+],,Unknown,40040,FLOCK 1C-8 [-],Unknown,Unknown,2023-09-29 20:58:59.163,3.824857638227912,9.731,1.132,0.001,0.0015,0.0025,1.178e-07,4.71493772856529e-07,4.002493827305
Celestrak,23479,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,31077,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 08:17:05.128,3.825,15.004,2.499,0.001,0.0003,0.002188987199654241,1.089e-07,3.6153153464124385e-07,0.0
spacemap,23479,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,31077,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 08:17:05.128,3.8245770032711177,15.004,2.499,0.001,0.0003,0.002188987199654241,1.089e-07,3.6153153464124385e-07,3.3198488029498976
Celestrak,23492,57018,OBJECT Q [+],,Unknown,18650,SL-8 DEB [-],Unknown,Unknown,2023-10-01 05:08:40.005,3.826,15.128,2.63,0.001,0.0003,0.0021886615386595186,1.033e-07,3.6115921996584357e-07,0.0
spacemap,23492,57018,OBJECT Q [+],,Unknown,18650,SL-8 DEB [-],Unknown,Unknown,2023-10-01 05:08:40.005,3.825978566742804,15.128,2.63,0.001,0.0003,0.0021886615386595186,1.033e-07,3.6115921996584357e-07,3.4962170374234613
Celestrak,23507,57199,SITRO-AIS 10 (BURDAEV) [+],,Unknown,57443,STARLINK-30197 [+],Unknown,Unknown,2023-09-28 11:04:24.603,3.827,12.55,1.442,0.001,0.0015,0.0025,1.885e-07,4.709791105294916e-07,0.0
spacemap,23507,57199,SITRO-AIS 10 (BURDAEV) [+],,Unknown,57443,STARLINK-30197 [+],Unknown,Unknown,2023-09-28 11:04:24.603,3.8269468753093507,12.55,1.442,0.001,0.0015,0.0025,1.885e-07,4.709791105294916e-07,2.4985629205808575
Celestrak,23514,57205,ARCCUBE 1 (RS25S) [+],,Unknown,57614,STARLINK-30244 [+],Unknown,Unknown,2023-09-27 04:30:53.866,3.828,9.226,1.102,0.001,0.0015,0.0025,2.467e-07,4.706925110521427e-07,0.0
spacemap,23514,57205,ARCCUBE 1 (RS25S) [+],,Unknown,57614,STARLINK-30244 [+],Unknown,Unknown,2023-09-27 04:30:53.866,3.8281117915358363,9.226,1.102,0.001,0.0015,0.0025,2.467e-07,4.706925110521427e-07,1.9079550508801892
Celestrak,23527,56426,STARLINK-5352 [+],,Unknown,47947,OBJECT R [-],Unknown,Unknown,2023-09-24 13:16:39.173,3.83,13.991,1.835,0.001,0.0015,0.0025,1.48e-07,4.7018826997550256e-07,0.0
spacemap,23527,56426,STARLINK-5352 [+],,Unknown,47947,OBJECT R [-],Unknown,Unknown,2023-09-24 13:16:39.173,3.8301639218453576,13.991,1.835,0.001,0.0015,0.0025,1.48e-07,4.7018826997550256e-07,3.176947770104747
Celestrak,23528,56471,STARLINK-5521 [+],,Unknown,48837,FALCON 9 DEB [-],Unknown,Unknown,2023-09-24 10:41:41.699,3.83,4.037,0.933,0.001,0.0003,0.002187798549800253,2.913e-07,3.6017390868098793e-07,0.0
spacemap,23528,56471,STARLINK-5521 [+],,Unknown,48837,FALCON 9 DEB [-],Unknown,Unknown,2023-09-24 10:41:41.699,3.829697627648716,4.037,0.933,0.001,0.0003,0.002187798549800253,2.913e-07,3.6017390868098793e-07,1.2364363497459248
Celestrak,23529,57150,STARLINK-5780 [+],,Unknown,28809,KIRARI (OICETS) [?],Unknown,Unknown,2023-09-28 13:27:45.777,3.83,7.063,1.005,0.001,0.0015,0.0025,2.703e-07,4.701612165066772e-07,0.0
spacemap,23529,57150,STARLINK-5780 [+],,Unknown,28809,KIRARI (OICETS) [?],Unknown,Unknown,2023-09-28 13:27:45.777,3.830274115698682,7.063,1.005,0.001,0.0015,0.0025,2.703e-07,4.701612165066772e-07,1.73940516650639
Celestrak,23530,57337,STARLINK-6322 [+],,Unknown,39450,SL-24 DEB [-],Unknown,Unknown,2023-09-27 15:03:51.576,3.83,13.591,1.686,0.001,0.0003,0.002187702964344332,1.611e-07,3.6006489142736567e-07,0.0
spacemap,23530,57337,STARLINK-6322 [+],,Unknown,39450,SL-24 DEB [-],Unknown,Unknown,2023-09-27 15:03:51.576,3.8301099991383714,13.591,1.686,0.001,0.0003,0.002187702964344332,1.611e-07,3.6006489142736567e-07,2.235039673664591
Celestrak,23575,57380,STARLINK-6366 [+],,Unknown,52514,COSMOS 1408 DEB [-],Unknown,Unknown,2023-09-28 13:32:02.271,3.834,11.929,1.325,0.001,0.0003,0.0021867929792226746,2.049e-07,3.590281992998956e-07,0.0
spacemap,23575,57380,STARLINK-6366 [+],,Unknown,52514,COSMOS 1408 DEB [-],Unknown,Unknown,2023-09-28 13:32:02.271,3.834040277337667,11.929,1.325,0.001,0.0003,0.0021867929792226746,2.049e-07,3.590281992998956e-07,1.7522118072225261
Celestrak,23587,56224,REVELA [+],,Unknown,47463,OBJECT BC [-],Unknown,Unknown,2023-09-30 21:31:53.899,3.835,14.902,2.316,0.001,0.0015,0.0025,1.171e-07,4.690315053817206e-07,0.0
spacemap,23587,56224,REVELA [+],,Unknown,47463,OBJECT BC [-],Unknown,Unknown,2023-09-30 21:31:53.899,3.8348841510329863,14.902,2.316,0.001,0.0015,0.0025,1.171e-07,4.690315053817206e-07,4.005392872602226
Celestrak,23614,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,57263,STARLINK-5509 [+],,Unknown,2023-09-26 19:47:40.236,3.839,12.199,1.39,0.001,0.001,0.002,1.95e-07,2.995020002032309e-07,0.0
spacemap,23614,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,57263,STARLINK-5509 [+],,Unknown,2023-09-26 19:47:40.236,3.839223807921611,12.199,1.39,0.001,0.001,0.002,1.95e-07,2.995020002032309e-07,1.5359076933499018
Celestrak,23623,56224,REVELA [+],,Unknown,56861,OBJECT R [+],,Unknown,2023-09-27 06:01:12.563,3.84,15.101,2.551,0.001,0.001,0.002,1.062e-07,2.9945270034327e-07,0.0
spacemap,23623,56224,REVELA [+],,Unknown,56861,OBJECT R [+],,Unknown,2023-09-27 06:01:12.563,3.839539826918958,15.101,2.551,0.001,0.001,0.002,1.062e-07,2.9945270034327e-07,2.8197052763019776
Celestrak,23646,56391,STARLINK-6298 [+],,Unknown,48427,CZ-2C R/B [-],Unknown,Unknown,2023-09-26 10:09:17.128,3.842,6.455,0.989,0.001,0.0015,0.0025,2.739e-07,4.6732548434511264e-07,0.0
spacemap,23646,56391,STARLINK-6298 [+],,Unknown,48427,CZ-2C R/B [-],Unknown,Unknown,2023-09-26 10:09:17.128,3.8418776035527684,6.455,0.989,0.001,0.0015,0.0025,2.739e-07,4.6732548434511264e-07,1.706190158251598
Celestrak,23647,56531,STARLINK-6280 [+],,Unknown,48607,FALCON 9 DEB [-],Unknown,Unknown,2023-09-24 22:55:40.866,3.842,10.594,1.203,0.001,0.0003,0.0021849961322742994,2.251e-07,3.569873430448774e-07,0.0
spacemap,23647,56531,STARLINK-6280 [+],,Unknown,48607,FALCON 9 DEB [-],Unknown,Unknown,2023-09-24 22:55:40.866,3.8418246995752847,10.594,1.203,0.001,0.0003,0.0021849961322742994,2.251e-07,3.569873430448774e-07,1.5859055666142934
Celestrak,23687,57185,A-SEANSAT-PG 1 [+],,Unknown,57617,STARLINK-30148 [+],,Unknown,2023-09-30 19:35:52.942,3.846,10.675,1.212,0.001,0.001,0.002,2.231e-07,2.983823284074378e-07,0.0
spacemap,23687,57185,A-SEANSAT-PG 1 [+],,Unknown,57617,STARLINK-30148 [+],,Unknown,2023-09-30 19:35:52.942,3.846420358984873,10.675,1.212,0.001,0.001,0.002,2.231e-07,2.983823284074378e-07,1.3374375993161711
Celestrak,23715,56749,OBJECT G [+],,Unknown,33645,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-29 13:52:55.241,3.849,5.867,0.973,0.001,0.0003,0.0021834303264453834,2.777e-07,3.552155853627865e-07,0.0
spacemap,23715,56749,OBJECT G [+],,Unknown,33645,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-29 13:52:55.241,3.8486340102002363,5.867,0.973,0.001,0.0003,0.0021834303264453834,2.777e-07,3.552155853627865e-07,1.2791342649002033
Celestrak,23716,57061,STARLINK-5869 [+],,Unknown,57197,HORS 2 [+],,Unknown,2023-09-29 16:59:05.877,3.849,8.652,1.076,0.001,0.001,0.002,2.512e-07,2.979500995576568e-07,0.0
spacemap,23716,57061,STARLINK-5869 [+],,Unknown,57197,HORS 2 [+],,Unknown,2023-09-29 16:59:05.877,3.8492093026339953,8.652,1.076,0.001,0.001,0.002,2.512e-07,2.979500995576568e-07,1.1861070842263408
Celestrak,23717,57083,STARLINK-6253 [+],,Unknown,41096,NOAA 16 DEB [-],Unknown,Unknown,2023-09-30 20:54:27.368,3.849,9.743,1.14,0.001,0.0003,0.0021833185067421895,2.371e-07,3.5508929563864915e-07,0.0
spacemap,23717,57083,STARLINK-6253 [+],,Unknown,41096,NOAA 16 DEB [-],Unknown,Unknown,2023-09-30 20:54:27.368,3.8491212105808885,9.743,1.14,0.001,0.0003,0.0021833185067421895,2.371e-07,3.5508929563864915e-07,1.4976351566370694
Celestrak,23718,57343,STARLINK-6379 [+],,Unknown,14064,COSMOS 1461 [?],Unknown,Unknown,2023-09-24 12:40:39.960,3.849,7.151,1.013,0.001,0.0015,0.0025,2.561e-05,4.656811839200855e-07,0.0
spacemap,23718,57343,STARLINK-6379 [+],,Unknown,14064,COSMOS 1461 [?],Unknown,Unknown,2023-09-24 12:40:39.960,3.848654384127837,7.151,1.013,0.001,0.0015,0.0025,2.561e-05,4.656811839200855e-07,0.018183568290514856
Celestrak,23730,57201,SITRO-AIS 9 (SHCHUKIN) [+],,Unknown,42525,THORAD AGENA D DEB [-],Unknown,Unknown,2023-09-25 01:45:05.286,3.85,14.962,2.454,0.001,0.0003,0.002183004986399068,1.101e-07,3.5473537297637377e-07,0.0
spacemap,23730,57201,SITRO-AIS 9 (SHCHUKIN) [+],,Unknown,42525,THORAD AGENA D DEB [-],Unknown,Unknown,2023-09-25 01:45:05.286,3.8504878821413513,14.962,2.454,0.001,0.0003,0.002183004986399068,1.101e-07,3.5473537297637377e-07,3.2219379925192895
Celestrak,23731,57741,STARLINK-30364 [+],,Unknown,40300,CHUBUSAT-1 [-],Unknown,Unknown,2023-09-27 07:16:34.815,3.85,8.241,1.054,0.001,0.0015,0.0025,2.564e-07,4.65238438574445e-07,0.0
spacemap,23731,57741,STARLINK-30364 [+],,Unknown,40300,CHUBUSAT-1 [-],Unknown,Unknown,2023-09-27 07:16:34.815,3.850485240675826,8.241,1.054,0.001,0.0015,0.0025,2.564e-07,4.65238438574445e-07,1.8145024905399572
Celestrak,23765,56947,ICEYE-X30 [+],,Unknown,57532,STARLINK-30251 [+],,Unknown,2023-09-25 12:35:11.719,3.854,14.288,1.953,0.001,0.001,0.002,1.382e-07,2.971997513131519e-07,0.0
spacemap,23765,56947,ICEYE-X30 [+],,Unknown,57532,STARLINK-30251 [+],,Unknown,2023-09-25 12:35:11.719,3.8540653428802614,14.288,1.953,0.001,0.001,0.002,1.382e-07,2.971997513131519e-07,2.150504712830332
Celestrak,23766,57170,OBJECT E [+],,Unknown,41461,ASAP-S [-],Unknown,Unknown,2023-09-30 07:59:57.714,3.854,14.838,2.397,0.001,0.0015,0.0025,1.126e-07,4.642819095942522e-07,0.0
spacemap,23766,57170,OBJECT E [+],,Unknown,41461,ASAP-S [-],Unknown,Unknown,2023-09-30 07:59:57.714,3.8544496509391593,14.838,2.397,0.001,0.0015,0.0025,1.126e-07,4.642819095942522e-07,4.123285165135455
Celestrak,23767,57222,STARLINK-5870 [+],,Unknown,36290,CZ-4B DEB [-],Unknown,Unknown,2023-09-28 00:22:42.658,3.854,9.264,1.111,0.001,0.0003,0.002182243477791256,2.431e-07,3.538767670730611e-07,0.0
spacemap,23767,57222,STARLINK-5870 [+],,Unknown,36290,CZ-4B DEB [-],Unknown,Unknown,2023-09-28 00:22:42.658,3.853811431411294,9.264,1.111,0.001,0.0003,0.002182243477791256,2.431e-07,3.538767670730611e-07,1.45568394517919
Celestrak,23774,56767,STARLINK-6197 [+],,Unknown,28650,HAMSAT (VO-52) [-],Unknown,Unknown,2023-09-24 20:10:06.892,3.855,14.157,1.92,0.001,0.0015,0.0025,1.406e-07,4.6419811907337237e-07,0.0
spacemap,23774,56767,STARLINK-6197 [+],,Unknown,28650,HAMSAT (VO-52) [-],Unknown,Unknown,2023-09-24 20:10:06.892,3.854797511072779,14.157,1.92,0.001,0.0015,0.0025,1.406e-07,4.6419811907337237e-07,3.301551344760828
Celestrak,23775,57471,STARLINK-30190 [+],,Unknown,38013,ASAP-S [-],Unknown,Unknown,2023-09-29 01:31:05.625,3.855,7.225,1.017,0.001,0.0015,0.0025,2.653e-07,4.6406540203677287e-07,0.0
spacemap,23775,57471,STARLINK-30190 [+],,Unknown,38013,ASAP-S [-],Unknown,Unknown,2023-09-29 01:31:05.625,3.855348684552859,7.225,1.017,0.001,0.0015,0.0025,2.653e-07,4.6406540203677287e-07,1.7492099586761132
Celestrak,23786,56444,TROPICS-06 [+],,Unknown,33684,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-26 13:30:33.400,3.856,11.974,1.35,0.001,0.0003,0.002181785887946086,2e-07,3.5336153686741827e-07,0.0
spacemap,23786,56444,TROPICS-06 [+],,Unknown,33684,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-26 13:30:33.400,3.8558113102938227,11.974,1.35,0.001,0.0003,0.002181785887946086,2e-07,3.5336153686741827e-07,1.7668076843370915
Celestrak,23819,56895,STARLINK-6208 [+],,Unknown,57168,OBJECT C [+],,Unknown,2023-09-28 04:20:05.352,3.86,9.619,1.135,0.001,0.001,0.002,2.375e-07,2.9632938120659217e-07,0.0
spacemap,23819,56895,STARLINK-6208 [+],,Unknown,57168,OBJECT C [+],,Unknown,2023-09-28 04:20:05.352,3.8597212197988213,9.619,1.135,0.001,0.001,0.002,2.375e-07,2.9632938120659217e-07,1.247702657711967
Celestrak,23827,56880,STARLINK-6177 [+],,Unknown,57184,MONITOR-2 (RS39S) [+],,Unknown,2023-09-25 08:22:47.287,3.861,8.49,1.071,0.001,0.001,0.002,2.516e-07,2.9615286800290394e-07,0.0
spacemap,23827,56880,STARLINK-6177 [+],,Unknown,57184,MONITOR-2 (RS39S) [+],,Unknown,2023-09-25 08:22:47.287,3.8608712854092646,8.49,1.071,0.001,0.001,0.002,2.516e-07,2.9615286800290394e-07,1.1770781717126548
Celestrak,23828,56936,OBJECT E [+],,Unknown,14807,SL-8 DEB [-],Unknown,Unknown,2023-09-24 20:15:30.778,3.861,14.997,2.488,0.001,0.0003,0.0021805346403022986,1.083e-07,3.519553759924256e-07,0.0
spacemap,23828,56936,OBJECT E [+],,Unknown,14807,SL-8 DEB [-],Unknown,Unknown,2023-09-24 20:15:30.778,3.8612904528466223,14.997,2.488,0.001,0.0003,0.0021805346403022986,1.083e-07,3.519553759924256e-07,3.2498187995607166
Celestrak,23829,57085,STARLINK-6232 [+],,Unknown,57192,SITRO-AIS 6 (CHIRKIN) [+],Unknown,Unknown,2023-09-28 01:30:48.504,3.861,8.772,1.086,0.001,0.0015,0.0025,2.482e-07,4.626260888793147e-07,0.0
spacemap,23829,57085,STARLINK-6232 [+],,Unknown,57192,SITRO-AIS 6 (CHIRKIN) [+],Unknown,Unknown,2023-09-28 01:30:48.504,3.8613413731015753,8.772,1.086,0.001,0.0015,0.0025,2.482e-07,4.626260888793147e-07,1.8639246127289069
Celestrak,23830,57611,STARLINK-30052 [+],,Unknown,20465,COSMOS 2058 [?],Unknown,Unknown,2023-09-26 10:35:35.086,3.861,8.469,1.07,0.001,0.0015,0.0025,2.518e-07,4.626044844148219e-07,0.0
spacemap,23830,57611,STARLINK-30052 [+],,Unknown,20465,COSMOS 2058 [?],Unknown,Unknown,2023-09-26 10:35:35.086,3.8614315379391546,8.469,1.07,0.001,0.0015,0.0025,2.518e-07,4.626044844148219e-07,1.8371901684464729
Celestrak,23831,57683,STARLINK-30295 [+],,Unknown,43900,OBJECT AA [-],Unknown,Unknown,2023-09-28 14:45:10.011,3.861,13.182,1.571,0.001,0.0015,0.0025,1.715e-07,4.6262585983276565e-07,0.0
spacemap,23831,57683,STARLINK-30295 [+],,Unknown,43900,OBJECT AA [-],Unknown,Unknown,2023-09-28 14:45:10.011,3.8613423290771993,13.182,1.571,0.001,0.0015,0.0025,1.715e-07,4.6262585983276565e-07,2.697526879491345
Celestrak,23837,56859,OBJECT P [+],,Unknown,30333,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-24 08:29:23.298,3.862,11.646,1.312,0.001,0.0003,0.0021803784294707217,2.054e-07,3.51780102572617e-07,0.0
spacemap,23837,56859,OBJECT P [+],,Unknown,30333,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-24 08:29:23.298,3.861975584799436,11.646,1.312,0.001,0.0003,0.0021803784294707217,2.054e-07,3.51780102572617e-07,1.7126587272279308
Celestrak,23838,57391,LEMUR-2-DEVERILL-M-T [+],,Unknown,34469,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-28 23:56:49.597,3.862,11.388,1.289,0.001,0.0003,0.0021803882226949477,2.09e-07,3.5179108908767896e-07,0.0
spacemap,23838,57391,LEMUR-2-DEVERILL-M-T [+],,Unknown,34469,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-28 23:56:49.597,3.8619326251233717,11.388,1.289,0.001,0.0003,0.0021803882226949477,2.09e-07,3.5179108908767896e-07,1.6832109525726267
Celestrak,23850,56746,OBJECT D [+],,Unknown,57572,CZ-2C DEB [-],Unknown,Unknown,2023-09-24 09:02:58.229,3.863,15.031,2.555,0.001,0.0003,0.002180046275129576,1.053e-07,3.5140761962478764e-07,0.0
spacemap,23850,56746,OBJECT D [+],,Unknown,57572,CZ-2C DEB [-],Unknown,Unknown,2023-09-24 09:02:58.229,3.8634332035544277,15.031,2.555,0.001,0.0003,0.002180046275129576,1.053e-07,3.5140761962478764e-07,3.3372043649077647
Celestrak,23851,57627,HEAD-3B [+],,Unknown,26035,TAURUS DEB [-],Unknown,Unknown,2023-10-01 06:31:22.628,3.863,10.922,1.251,0.001,0.0003,0.002180057397726704,2.152e-07,3.5142008816250995e-07,0.0
spacemap,23851,57627,HEAD-3B [+],,Unknown,26035,TAURUS DEB [-],Unknown,Unknown,2023-10-01 06:31:22.628,3.8633843755902926,10.922,1.251,0.001,0.0003,0.002180057397726704,2.152e-07,3.5142008816250995e-07,1.6329929747328529
Celestrak,23860,56952,BLACKJACK ACES-4 [+],,Unknown,56958,GHOST-3 [+],Unknown,Unknown,2023-09-29 09:13:05.460,3.864,0.005,0.504,0.001,0.0015,0.0025,1.284e-06,4.6197617628044976e-07,0.0
spacemap,23860,56952,BLACKJACK ACES-4 [+],,Unknown,56958,GHOST-3 [+],Unknown,Unknown,2023-09-29 09:13:05.460,3.864056506662134,0.005,0.504,0.001,0.0015,0.0025,1.284e-06,4.6197617628044976e-07,0.3597945298134344
Celestrak,23861,57188,HORS 1 [+],,Unknown,57359,STARLINK-6347 [+],Unknown,Unknown,2023-09-27 21:50:11.148,3.864,11.371,1.288,0.001,0.0015,0.0025,2.091e-07,4.619439584409221e-07,0.0
